script	scriptLabel	language	code	label_en
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q34208	wbl	Wakhi
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q36979	wls	Wallisian
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q34219	wa	Walloon
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q34279	war	Waray
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q891085	guc	Wayuu
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q9309	cy	Welsh
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q2880037	bdr	West Coast Bajau
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q100103	vls	West Flemish
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q27175	fy	West Frisian
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q36943	wal	Wolayttattuwa
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q34257	wo	Wolof
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q56485	wym	Wymysorys
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q13218	xh	Xhosa
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q12953315	yav	Yangben
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q34029	yap	Yapese
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q34186	yah	Yazgulyam
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q1365342	yec	Yenish
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q13354	yua	Yucatec Maya
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q10199	diq	Zazaki
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q237409	zea	Zeelandic
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q13216	za	Zhuang
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q10179	zu	Zulu
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q10188	zun	Zuni
http://www.wikidata.org/entity/Q8229	Latin script	http://www.wikidata.org/entity/Q254950	ovd	Övdalian
http://www.wikidata.org/entity/Q6497326	Latvian Braille	http://www.wikidata.org/entity/Q9078	lv	Latvian
http://www.wikidata.org/entity/Q1193493	Latvian alphabet	http://www.wikidata.org/entity/Q9078	lv	Latvian
http://www.wikidata.org/entity/Q19572613	Leke	http://www.wikidata.org/entity/Q5330390	kjp	Eastern Pwo
http://www.wikidata.org/entity/Q6648359	Lithuanian Braille	http://www.wikidata.org/entity/Q9083	lt	Lithuanian
http://www.wikidata.org/entity/Q1271025	Lithuanian alphabet	http://www.wikidata.org/entity/Q9083	lt	Lithuanian
http://www.wikidata.org/entity/Q1074947	Lontara	http://www.wikidata.org/entity/Q33190	bug	Bugis
http://www.wikidata.org/entity/Q9147420	Lower Sorbian alphabet	http://www.wikidata.org/entity/Q13286	dsb	Lower Sorbian
http://www.wikidata.org/entity/Q16249632	Luxembourgish Braille	http://www.wikidata.org/entity/Q9051	lb	Luxembourgish
http://www.wikidata.org/entity/Q9147435	Luxembourgish alphabet	http://www.wikidata.org/entity/Q9051	lb	Luxembourgish
http://www.wikidata.org/entity/Q2092163	Macedonian alphabet	http://www.wikidata.org/entity/Q9296	mk	Macedonian
http://www.wikidata.org/entity/Q2673515	Malay alphabet	http://www.wikidata.org/entity/Q9237	ms	Malay
http://www.wikidata.org/entity/Q1164129	Malayalam script	http://www.wikidata.org/entity/Q5575236	gom	Goan Konkani
http://www.wikidata.org/entity/Q1164129	Malayalam script	http://www.wikidata.org/entity/Q36236	ml	Malayalam
http://www.wikidata.org/entity/Q1164129	Malayalam script	http://www.wikidata.org/entity/Q34251	tcy	Tulu
http://www.wikidata.org/entity/Q6744782	Maltese Braille	http://www.wikidata.org/entity/Q9166	mt	Maltese
http://www.wikidata.org/entity/Q2335779	Maltese alphabet	http://www.wikidata.org/entity/Q9166	mt	Maltese
http://www.wikidata.org/entity/Q122888	Manchu alphabet	http://www.wikidata.org/entity/Q33638	mnc	Manchu
http://www.wikidata.org/entity/Q4281436	Mari alphabet	http://www.wikidata.org/entity/Q3906614	mhr	Meadow Mari
http://www.wikidata.org/entity/Q3297091	Masaba	http://www.wikidata.org/entity/Q33243	bm	Bambara
http://www.wikidata.org/entity/Q2981413	Meetei Mayek	http://www.wikidata.org/entity/Q33868	mni	Meitei
http://www.wikidata.org/entity/Q60664313	Mirandes alphabet	http://www.wikidata.org/entity/Q13330	mwl	Mirandese
http://www.wikidata.org/entity/Q930193	Mistralian norm	http://www.wikidata.org/entity/Q14185	oc	Occitan
http://www.wikidata.org/entity/Q3317411	Mkhedruli	http://www.wikidata.org/entity/Q8108	ka	Georgian
http://www.wikidata.org/entity/Q3317411	Mkhedruli	http://www.wikidata.org/entity/Q13359	xmf	Mingrelian
http://www.wikidata.org/entity/Q476647	Molodtsov alphabet	http://www.wikidata.org/entity/Q36126	kv	Komi
http://www.wikidata.org/entity/Q476647	Molodtsov alphabet	http://www.wikidata.org/entity/Q56318	koi	Komi-Permyak
http://www.wikidata.org/entity/Q13349	Mon	http://www.wikidata.org/entity/Q5330390	kjp	Eastern Pwo
http://www.wikidata.org/entity/Q1055705	Mongolian	http://www.wikidata.org/entity/Q33120	bxr	Buryat
http://www.wikidata.org/entity/Q1055705	Mongolian	http://www.wikidata.org/entity/Q33638	mnc	Manchu
http://www.wikidata.org/entity/Q1055705	Mongolian	http://www.wikidata.org/entity/Q9246	mn	Mongolian
http://www.wikidata.org/entity/Q43887939	Mon–Burmese script	http://www.wikidata.org/entity/Q9228	my	Burmese
http://www.wikidata.org/entity/Q43887939	Mon–Burmese script	http://www.wikidata.org/entity/Q7121294	blk	Pa'O
http://www.wikidata.org/entity/Q27956191	Muscogee alphabet	http://www.wikidata.org/entity/Q523014	mus	Muscogee
http://www.wikidata.org/entity/Q6950616	Māori Braille	http://www.wikidata.org/entity/Q36451	mi	Māori
http://www.wikidata.org/entity/Q21662393	Māori writing system	http://www.wikidata.org/entity/Q36451	mi	Māori
http://www.wikidata.org/entity/Q1133121	Nastaʿlīq	http://www.wikidata.org/entity/Q257829	bqi	Bakhtiari
http://www.wikidata.org/entity/Q48813897	Navajo Braille	http://www.wikidata.org/entity/Q13310	nv	Navajo
http://www.wikidata.org/entity/Q19604693	Nenets alphabet	http://www.wikidata.org/entity/Q36452	yrk	Nenets
http://www.wikidata.org/entity/Q23929555	Neo-Tifinagh	http://www.wikidata.org/entity/Q7598268	zgh	Standard Moroccan Tamazight
http://www.wikidata.org/entity/Q23929555	Neo-Tifinagh	http://www.wikidata.org/entity/Q34152	shi	Tashelhit
http://www.wikidata.org/entity/Q1778241	Norme bonnaudienne	http://www.wikidata.org/entity/Q14185	oc	Occitan
http://www.wikidata.org/entity/Q17080229	Northern Sami Braille	http://www.wikidata.org/entity/Q33947	se	Northern Sami
http://www.wikidata.org/entity/Q6472444	Northern Sami orthography	http://www.wikidata.org/entity/Q33947	se	Northern Sami
http://www.wikidata.org/entity/Q3346505	Nuskhuri	http://www.wikidata.org/entity/Q8108	ka	Georgian
http://www.wikidata.org/entity/Q3346505	Nuskhuri	http://www.wikidata.org/entity/Q13359	xmf	Mingrelian
http://www.wikidata.org/entity/Q1062587	N’ko	http://www.wikidata.org/entity/Q33243	bm	Bambara
http://www.wikidata.org/entity/Q1062587	N’ko	http://www.wikidata.org/entity/Q18546266	nqo	N’Ko
http://www.wikidata.org/entity/Q1760127	Odia	http://www.wikidata.org/entity/Q33270	hoc	Ho
http://www.wikidata.org/entity/Q1760127	Odia	http://www.wikidata.org/entity/Q33810	or	Odia
http://www.wikidata.org/entity/Q1760127	Odia	http://www.wikidata.org/entity/Q33965	sat	Santali
http://www.wikidata.org/entity/Q4926681	Ojibwe writing system	http://www.wikidata.org/entity/Q33875	ojb	Ojibwe
http://www.wikidata.org/entity/Q2599096	Okinawan scripts	http://www.wikidata.org/entity/Q34233	ryu	Okinawan
http://www.wikidata.org/entity/Q201688	Ol Chiki	http://www.wikidata.org/entity/Q33965	sat	Santali
http://www.wikidata.org/entity/Q113557468	Old Balochi Orthography	http://www.wikidata.org/entity/Q33049	bal	Balochi
http://www.wikidata.org/entity/Q446224	Old Hungarian	http://www.wikidata.org/entity/Q9067	hu	Hungarian
http://www.wikidata.org/entity/Q4301931	Old Mon script	http://www.wikidata.org/entity/Q13349	mnw	Mon
http://www.wikidata.org/entity/Q147899	Old Permic alphabet	http://www.wikidata.org/entity/Q36126	kv	Komi
http://www.wikidata.org/entity/Q7105529	Osage	http://www.wikidata.org/entity/Q2600085	osa	Osage
http://www.wikidata.org/entity/Q1377866	Osmanya	http://www.wikidata.org/entity/Q13275	so	Somali
http://www.wikidata.org/entity/Q4337657	Ossetian Cyrillic alphabet	http://www.wikidata.org/entity/Q33968	os	Ossetian
http://www.wikidata.org/entity/Q116451	Pegon alphabet	http://www.wikidata.org/entity/Q33549	jv	Javanese
http://www.wikidata.org/entity/Q744068	Persian alphabet	http://www.wikidata.org/entity/Q9292	az	Azerbaijani
http://www.wikidata.org/entity/Q744068	Persian alphabet	http://www.wikidata.org/entity/Q178440	fa-af	Dari
http://www.wikidata.org/entity/Q744068	Persian alphabet	http://www.wikidata.org/entity/Q33552	ks	Kashmiri
http://www.wikidata.org/entity/Q744068	Persian alphabet	http://www.wikidata.org/entity/Q35373	kmz	Khorasani Turkic
http://www.wikidata.org/entity/Q744068	Persian alphabet	http://www.wikidata.org/entity/Q13356	mzn	Mazanderani
http://www.wikidata.org/entity/Q744068	Persian alphabet	http://www.wikidata.org/entity/Q9168	fa	Persian
http://www.wikidata.org/entity/Q744068	Persian alphabet	http://www.wikidata.org/entity/Q1066787	uzs	Southern Uzbek
http://www.wikidata.org/entity/Q744068	Persian alphabet	http://www.wikidata.org/entity/Q9260	tg	Tajik
http://www.wikidata.org/entity/Q112887344	Perso-Arabic script	http://www.wikidata.org/entity/Q33202	brh	Brahui
http://www.wikidata.org/entity/Q112887344	Perso-Arabic script	http://www.wikidata.org/entity/Q33871	nog	Nogai
http://www.wikidata.org/entity/Q112887344	Perso-Arabic script	http://www.wikidata.org/entity/Q9267	tk	Turkmen
http://www.wikidata.org/entity/Q559173	Pe̍h-ōe-jī	http://www.wikidata.org/entity/Q33375	hak	Hakka Chinese
http://www.wikidata.org/entity/Q559173	Pe̍h-ōe-jī	http://www.wikidata.org/entity/Q36495	nan	Southern Min
http://www.wikidata.org/entity/Q559173	Pe̍h-ōe-jī	http://www.wikidata.org/entity/Q36495	zh-min-nan	Southern Min
http://www.wikidata.org/entity/Q17054819	Philippine Braille	http://www.wikidata.org/entity/Q33239	ceb	Cebuano
http://www.wikidata.org/entity/Q17054819	Philippine Braille	http://www.wikidata.org/entity/Q35936	ilo	Ilocano
http://www.wikidata.org/entity/Q540987	Portuguese alphabet	http://www.wikidata.org/entity/Q5146	pt	Portuguese
http://www.wikidata.org/entity/Q96409076	Quechua alphabet	http://www.wikidata.org/entity/Q6094343	qwh	Huaylas Quechua
http://www.wikidata.org/entity/Q2385276	Ranjana	http://www.wikidata.org/entity/Q33979	new	Newar
http://www.wikidata.org/entity/Q2007960	Rejang script	http://www.wikidata.org/entity/Q615660	mui	Musi
http://www.wikidata.org/entity/Q3399601	Russian Braille	http://www.wikidata.org/entity/Q9267	tk	Turkmen
http://www.wikidata.org/entity/Q13405127	Rusyn alphabet	http://www.wikidata.org/entity/Q26245	rue	Rusyn
http://www.wikidata.org/entity/Q26838189	S'gaw Karen Script	http://www.wikidata.org/entity/Q56410	ksw	S'gaw Karen
http://www.wikidata.org/entity/Q846875	Sakha scripts	http://www.wikidata.org/entity/Q34299	sah	Yakut
http://www.wikidata.org/entity/Q113406611	Saraiki Shahmukhi	http://www.wikidata.org/entity/Q33902	skr	Saraiki
http://www.wikidata.org/entity/Q923677	Sawndip	http://www.wikidata.org/entity/Q13216	za	Zhuang
http://www.wikidata.org/entity/Q17081208	Scandinavian Braille	http://www.wikidata.org/entity/Q1412	fi	Finnish
http://www.wikidata.org/entity/Q17081208	Scandinavian Braille	http://www.wikidata.org/entity/Q25355	kl	Greenlandic
http://www.wikidata.org/entity/Q829464	Serbian Cyrillic alphabet	http://www.wikidata.org/entity/Q9301	sh	Serbo-Croatian
http://www.wikidata.org/entity/Q133800	Shahmukhi	http://www.wikidata.org/entity/Q382273	hno	Hindko
http://www.wikidata.org/entity/Q4520090	Shan	http://www.wikidata.org/entity/Q56482	shn	Shan
http://www.wikidata.org/entity/Q29881733	Shughni writing system	http://www.wikidata.org/entity/Q34053	sgh	Shughni
http://www.wikidata.org/entity/Q13414913	Simplified Chinese	http://www.wikidata.org/entity/Q7033959	yue	Yue Chinese
http://www.wikidata.org/entity/Q13414913	Simplified Chinese	http://www.wikidata.org/entity/Q7033959	zh-yue	Yue Chinese
http://www.wikidata.org/entity/Q25550226	Sindhi Perso-Arabic script	http://www.wikidata.org/entity/Q33997	sd	Sindhi
http://www.wikidata.org/entity/Q1574992	Sinhala script	http://www.wikidata.org/entity/Q13267	si	Sinhala
http://www.wikidata.org/entity/Q58372003	Sitelen Pona	http://www.wikidata.org/entity/Q36846	tok	Toki Pona
http://www.wikidata.org/entity/Q58372017	Sitelen Sitelen	http://www.wikidata.org/entity/Q36846	tok	Toki Pona
http://www.wikidata.org/entity/Q576484	Sorabe alphabet	http://www.wikidata.org/entity/Q7930	mg	Malagasy
http://www.wikidata.org/entity/Q51589	Sundanese script	http://www.wikidata.org/entity/Q34002	su	Sundanese
http://www.wikidata.org/entity/Q118147634	Swahili Ajami	http://www.wikidata.org/entity/Q7838	sw	Swahili
http://www.wikidata.org/entity/Q2352347	Swedish alphabet	http://www.wikidata.org/entity/Q9027	sv	Swedish
http://www.wikidata.org/entity/Q144128	Sylheti Nagari	http://www.wikidata.org/entity/Q2044560	syl	Sylheti
http://www.wikidata.org/entity/Q26567	Syriac alphabet	http://www.wikidata.org/entity/Q34040	tru	Turoyo
http://www.wikidata.org/entity/Q1314503	Tai Tham	http://www.wikidata.org/entity/Q565110	nod	Northern Thai
http://www.wikidata.org/entity/Q56929	Taiwanese Taigi Romanization System	http://www.wikidata.org/entity/Q36495	nan	Southern Min
http://www.wikidata.org/entity/Q56929	Taiwanese Taigi Romanization System	http://www.wikidata.org/entity/Q36495	zh-min-nan	Southern Min
http://www.wikidata.org/entity/Q2311554	Tajik Cyrillic alphabet	http://www.wikidata.org/entity/Q9260	tg	Tajik
http://www.wikidata.org/entity/Q26803	Tamil script	http://www.wikidata.org/entity/Q33205	bfq	Badaga
http://www.wikidata.org/entity/Q26803	Tamil script	http://www.wikidata.org/entity/Q5885	ta	Tamil
http://www.wikidata.org/entity/Q570450	Telugu script	http://www.wikidata.org/entity/Q33270	hoc	Ho
http://www.wikidata.org/entity/Q570450	Telugu script	http://www.wikidata.org/entity/Q8097	te	Telugu
http://www.wikidata.org/entity/Q7706995	Tetum alphabet	http://www.wikidata.org/entity/Q34125	tet	Tetum
http://www.wikidata.org/entity/Q877906	Thaana	http://www.wikidata.org/entity/Q32656	dv	Maldivian
http://www.wikidata.org/entity/Q236376	Thai script	http://www.wikidata.org/entity/Q5330390	kjp	Eastern Pwo
http://www.wikidata.org/entity/Q236376	Thai script	http://www.wikidata.org/entity/Q565110	nod	Northern Thai
http://www.wikidata.org/entity/Q236376	Thai script	http://www.wikidata.org/entity/Q56508	sou	Southern Thai
http://www.wikidata.org/entity/Q236376	Thai script	http://www.wikidata.org/entity/Q9217	th	Thai
http://www.wikidata.org/entity/Q2218127	Tibetan Braille	http://www.wikidata.org/entity/Q34271	bo	Tibetan
http://www.wikidata.org/entity/Q46861	Tibetan alphabet	http://www.wikidata.org/entity/Q56509	adx	Amdo Tibetan
http://www.wikidata.org/entity/Q46861	Tibetan alphabet	http://www.wikidata.org/entity/Q33081	dz	Dzongkha
http://www.wikidata.org/entity/Q46861	Tibetan alphabet	http://www.wikidata.org/entity/Q56601	khg	Khams Tibetan
http://www.wikidata.org/entity/Q46861	Tibetan alphabet	http://www.wikidata.org/entity/Q34271	bo	Tibetan
http://www.wikidata.org/entity/Q208503	Tifinagh	http://www.wikidata.org/entity/Q49741	tzm	Central Atlas Tamazight
http://www.wikidata.org/entity/Q208503	Tifinagh	http://www.wikidata.org/entity/Q33274	shy	Shawiya
http://www.wikidata.org/entity/Q1765752	Tirhuta	http://www.wikidata.org/entity/Q36109	mai	Maithili
http://www.wikidata.org/entity/Q18130932	Traditional Chinese	http://www.wikidata.org/entity/Q7033959	yue	Yue Chinese
http://www.wikidata.org/entity/Q18130932	Traditional Chinese	http://www.wikidata.org/entity/Q7033959	zh-yue	Yue Chinese
http://www.wikidata.org/entity/Q2604990	Tulu-Tigalari script	http://www.wikidata.org/entity/Q34251	tcy	Tulu
http://www.wikidata.org/entity/Q637405	Turkish alphabet	http://www.wikidata.org/entity/Q256	tr	Turkish
http://www.wikidata.org/entity/Q543617	Turkmen alphabet	http://www.wikidata.org/entity/Q9267	tk	Turkmen
http://www.wikidata.org/entity/Q4464841	Tuvan alphabet	http://www.wikidata.org/entity/Q34119	tyv	Tuvan
http://www.wikidata.org/entity/Q4469458	Udmurt alphabets	http://www.wikidata.org/entity/Q13238	udm	Udmurt
http://www.wikidata.org/entity/Q3181145	Ulu scripts	http://www.wikidata.org/entity/Q3195442	kvr	Kerinci
http://www.wikidata.org/entity/Q7884923	Unified English Braille	http://www.wikidata.org/entity/Q1860	en	English
http://www.wikidata.org/entity/Q163296	Upper Sorbian alphabet	http://www.wikidata.org/entity/Q13248	hsb	Upper Sorbian
http://www.wikidata.org/entity/Q112887037	Urdu orthography	http://www.wikidata.org/entity/Q216286	bsk	Burushaski
http://www.wikidata.org/entity/Q112887037	Urdu orthography	http://www.wikidata.org/entity/Q1617	ur	Urdu
http://www.wikidata.org/entity/Q134068570	Urhobo alphabet	http://www.wikidata.org/entity/Q36663	urh	Urhobo
http://www.wikidata.org/entity/Q2948092	Vagindra	http://www.wikidata.org/entity/Q33120	bxr	Buryat
http://www.wikidata.org/entity/Q1992000	Vatteluttu	http://www.wikidata.org/entity/Q5885	ta	Tamil
http://www.wikidata.org/entity/Q4107342	Veps writing	http://www.wikidata.org/entity/Q32747	vep	Veps
http://www.wikidata.org/entity/Q1140801	Vietnamese Braille	http://www.wikidata.org/entity/Q9199	vi	Vietnamese
http://www.wikidata.org/entity/Q622712	Vietnamese alphabet	http://www.wikidata.org/entity/Q9199	vi	Vietnamese
http://www.wikidata.org/entity/Q1647368	Wadaad's writing	http://www.wikidata.org/entity/Q13275	so	Somali
http://www.wikidata.org/entity/Q79199	Warang Citi	http://www.wikidata.org/entity/Q33270	hoc	Ho
http://www.wikidata.org/entity/Q2491829	Wolofal script	http://www.wikidata.org/entity/Q34257	wo	Wolof
http://www.wikidata.org/entity/Q134706143	Yaghnobi Cyrillic alphabet	http://www.wikidata.org/entity/Q34247	yai	Yaghnobi
http://www.wikidata.org/entity/Q134706150	Yaghnobi Latin alphabet	http://www.wikidata.org/entity/Q34247	yai	Yaghnobi
http://www.wikidata.org/entity/Q613977	Yañalif	http://www.wikidata.org/entity/Q13389	ba	Bashkir
http://www.wikidata.org/entity/Q1197646	Yi script	http://www.wikidata.org/entity/Q34235	ii	Nuosu
http://www.wikidata.org/entity/Q137733743	Yoruba Braille	http://www.wikidata.org/entity/Q34311	yo	Yoruba
http://www.wikidata.org/entity/Q104841974	Yoruba alphabet	http://www.wikidata.org/entity/Q34311	yo	Yoruba
http://www.wikidata.org/entity/Q2637053	Yugtun script	http://www.wikidata.org/entity/Q21117	esu	Central Alaskan Yup'ik
http://www.wikidata.org/entity/Q17110426	Zambian Braille	http://www.wikidata.org/entity/Q33628	loz	Lozi
http://www.wikidata.org/entity/Q3944022	Zazaki alphabet	http://www.wikidata.org/entity/Q10199	diq	Zazaki
http://www.wikidata.org/entity/Q875344	chữ Nôm	http://www.wikidata.org/entity/Q9199	vi	Vietnamese
http://www.wikidata.org/entity/Q2636606	classical norm of Occitan	http://www.wikidata.org/entity/Q14185	oc	Occitan
http://www.wikidata.org/entity/Q48332	hiragana	http://www.wikidata.org/entity/Q5287	ja	Japanese
http://www.wikidata.org/entity/Q48332	hiragana	http://www.wikidata.org/entity/Q34243	yoi	Yonaguni
http://www.wikidata.org/entity/Q187659	kana	http://www.wikidata.org/entity/Q5287	ja	Japanese
http://www.wikidata.org/entity/Q187659	kana	http://www.wikidata.org/entity/Q34243	yoi	Yonaguni
http://www.wikidata.org/entity/Q82772	kanji	http://www.wikidata.org/entity/Q5287	ja	Japanese
http://www.wikidata.org/entity/Q82772	kanji	http://www.wikidata.org/entity/Q34243	yoi	Yonaguni
http://www.wikidata.org/entity/Q82946	katakana	http://www.wikidata.org/entity/Q5287	ja	Japanese
http://www.wikidata.org/entity/Q82946	katakana	http://www.wikidata.org/entity/Q34243	yoi	Yonaguni
http://www.wikidata.org/entity/Q7362709	romanization of Thai	http://www.wikidata.org/entity/Q9217	th	Thai
http://www.wikidata.org/entity/Q185614	simplified Chinese characters	http://www.wikidata.org/entity/Q7850	zh	Chinese
http://www.wikidata.org/entity/Q185614	simplified Chinese characters	http://www.wikidata.org/entity/Q56583	cpx	Pu-Xian Min
http://www.wikidata.org/entity/Q185614	simplified Chinese characters	http://www.wikidata.org/entity/Q24841726	zh-cn	Putonghua
http://www.wikidata.org/entity/Q178528	traditional Chinese characters	http://www.wikidata.org/entity/Q7850	zh	Chinese
http://www.wikidata.org/entity/Q178528	traditional Chinese characters	http://www.wikidata.org/entity/Q56583	cpx	Pu-Xian Min
http://www.wikidata.org/entity/Q2472605	written Cantonese	http://www.wikidata.org/entity/Q9186	yue	Cantonese
http://www.wikidata.org/entity/Q2472605	written Cantonese	http://www.wikidata.org/entity/Q9186	zh-yue	Cantonese
http://www.wikidata.org/entity/Q2472605	written Cantonese	http://www.wikidata.org/entity/Q7033959	yue	Yue Chinese
http://www.wikidata.org/entity/Q2472605	written Cantonese	http://www.wikidata.org/entity/Q7033959	zh-yue	Yue Chinese
